ID;Sex;Age;Height;Weight;NOC;Year;Sport;Medal
14440;M;23;182;76;NOR;2010;Speed Skating;Bronze
14453;M;20;183;73;NOR;1972;Cross Country Skiing;Silver
14453;M;28;183;73;NOR;1980;Cross Country Skiing;Silver
14459;M;23;180;70;NOR;1998;Nordic Combined;Gold
14492;M;20;178;80;AUS;1994;Short Track Speed Skating;Bronze
14492;M;28;178;80;AUS;2002;Short Track Speed Skating;Gold
14614;F;30;164;50;SUI;1998;Freestyle Skiing;Bronze
14651;M;26;183;86;FRG;1976;Luge;Silver
14686;M;27;188;103;GER;1994;Bobsleigh;Gold
14713;M;21;173;71;CAN;1994;Freestyle Skiing;Gold
14718;F;21;150;44;CAN;1992;Figure Skating;Bronze
14718;F;23;150;44;CAN;1994;Figure Skating;Bronze
14852;M;26;176;60;NOR;1994;Ski Jumping;Gold
14852;M;26;176;60;NOR;1994;Ski Jumping;Silver
14858;M;24;166;64;GDR;1972;Luge;Gold
14926;M;23;176;67;GBR;1936;Ice Hockey;Gold
14957;F;27;171;61;CAN;2002;Freestyle Skiing;Silver
15005;M;22;191;100;CAN;2002;Ice Hockey;Gold
15034;F;23;174;52;FRA;1992;Biathlon;Gold
15034;F;25;174;52;FRA;1994;Biathlon;Silver
15034;F;25;174;52;FRA;1994;Biathlon;Bronze
15096;F;23;161;57;AUS;2010;Snowboarding;Gold
15096;F;27;161;57;AUS;2014;Snowboarding;Silver
15163;F;31;170;68;CAN;1998;Ice Hockey;Silver
15163;F;35;170;68;CAN;2002;Ice Hockey;Gold
15198;M;27;184;80;TCH;1992;Ice Hockey;Bronze
15262;M;25;180;79;CAN;1968;Ice Hockey;Bronze
15263;M;25;165;70;CAN;1956;Ice Hockey;Bronze
15264;M;29;188;95;CAN;2002;Ice Hockey;Gold
15264;M;37;188;95;CAN;2010;Ice Hockey;Gold
15275;M;29;183;85;POL;2014;Speed Skating;Gold
15275;M;29;183;85;POL;2014;Speed Skating;Bronze
15363;M;23;185;83;CAN;1956;Ice Hockey;Bronze
15422;M;24;172;79;CAN;1992;Ice Hockey;Silver
15423;M;20;175;70;USA;1980;Ice Hockey;Gold
15482;M;24;186;89;USA;1972;Ice Hockey;Silver
15511;M;25;183;94;USA;2010;Ice Hockey;Silver
15537;M;19;170;61;USA;2014;Figure Skating;Bronze
15556;M;31;182;100;CAN;2006;Bobsleigh;Silver
15556;M;35;182;100;CAN;2010;Bobsleigh;Bronze
15584;F;29;173;75;CAN;2010;Bobsleigh;Silver
15605;F;31;155;57;USA;1998;Ice Hockey;Gold
15693;M;24;185;86;ITA;1994;Luge;Gold
15697;M;28;178;75;SUI;1972;Alpine Skiing;Silver
15771;F;21;166;52;FRA;2010;Biathlon;Bronze
15771;F;21;166;52;FRA;2010;Biathlon;Silver
15807;M;28;173;79;ITA;1980;Luge;Silver
15961;F;24;161;57;NOR;2006;Snowboarding;Bronze
15977;M;26;175;89;TCH;1976;Ice Hockey;Silver
15982;M;32;178;72;TCH;1964;Ice Hockey;Bronze
16301;M;26;185;63;URS;1984;Figure Skating;Silver
16301;M;30;185;63;URS;1988;Figure Skating;Gold
16357;M;27;186;92;CZE;2006;Ice Hockey;Bronze
16390;F;26;160;56;SUI;2014;Ice Hockey;Bronze
16405;M;20;180;76;URS;1984;Biathlon;Gold
16458;M;22;190;90;NOR;1998;Alpine Skiing;Gold
16499;M;26;180;86;RUS;1998;Ice Hockey;Silver
16499;M;30;180;86;RUS;2002;Ice Hockey;Bronze
16500;M;23;176;84;RUS;1998;Ice Hockey;Silver
16500;M;27;176;84;RUS;2002;Ice Hockey;Bronze
16593;F;17;153;60;CAN;1964;Figure Skating;Bronze
16613;M;25;192;95;CAN;1992;Ice Hockey;Silver
16754;M;25;182;84;USA;1956;Ice Hockey;Silver
16941;M;21;187;83;EUN;1992;Ice Hockey;Gold
16963;M;23;173;60;CAN;2006;Figure Skating;Bronze
17019;M;25;178;83;URS;1988;Ice Hockey;Gold
17038;F;26;173;75;USA;1998;Ice Hockey;Gold
17038;F;30;173;75;USA;2002;Ice Hockey;Silver
17042;F;18;167;58;KOR;2006;Short Track Speed Skating;Gold
17064;M;27;173;73;URS;1988;Ice Hockey;Gold
17064;M;31;173;73;EUN;1992;Ice Hockey;Gold
17109;M;27;179;60;NOR;2006;Ski Jumping;Gold
17109;M;27;179;60;NOR;2006;Ski Jumping;Bronze
17109;M;27;179;60;NOR;2006;Ski Jumping;Bronze
17231;M;26;178;77;CAN;1968;Ice Hockey;Bronze
17281;F;20;163;68;USA;2006;Ice Hockey;Bronze
17281;F;24;163;68;USA;2010;Ice Hockey;Silver
17333;M;30;180;82;CZE;2006;Ice Hockey;Bronze
17411;M;25;177;81;TCH;1984;Ice Hockey;Silver
17462;M;24;180;86;USA;2010;Ice Hockey;Silver
17504;M;25;178;86;CZE;1998;Ice Hockey;Gold
17637;M;25;167;59;USA;2010;Nordic Combined;Silver
17643;M;26;177;80;SUI;1972;Bobsleigh;Gold
17686;F;24;170;66;CAN;1998;Ice Hockey;Silver
17686;F;28;170;66;CAN;2002;Ice Hockey;Gold
17686;F;32;170;66;CAN;2006;Ice Hockey;Gold
17700;M;25;175;71;CAN;1998;Short Track Speed Skating;Gold
17707;M;23;182;77;USA;1956;Ice Hockey;Silver
17774;F;27;157;49;AUS;2002;Freestyle Skiing;Gold
17774;F;31;157;49;AUS;2006;Freestyle Skiing;Bronze
17872;M;21;170;60;FRA;1994;Figure Skating;Bronze
17872;M;25;170;60;FRA;1998;Figure Skating;Bronze
17885;M;29;178;93;SUI;1968;Bobsleigh;Bronze
17927;M;27;184;80;FRA;2006;Biathlon;Bronze
18010;M;19;175;55;SUI;1932;Bobsleigh;Silver
18010;M;23;175;55;SUI;1936;Bobsleigh;Silver
18094;F;25;155;55;ITA;2006;Short Track Speed Skating;Bronze
18366;M;26;178;79;USA;1992;Freestyle Skiing;Bronze
18410;M;18;184;83;ITA;1994;Short Track Speed Skating;Gold
18410;M;26;184;83;ITA;2002;Short Track Speed Skating;Silver
18446;F;19;170;70;USA;2014;Ice Hockey;Silver
18456;M;22;178;73;USA;2002;Speed Skating;Bronze
18506;M;31;173;57;ITA;1998;Biathlon;Silver
18602;F;22;152;44;USA;1984;Figure Skating;Silver
18604;M;24;180;70;USA;1984;Figure Skating;Silver
18625;M;24;172;74;ITA;2002;Short Track Speed Skating;Silver
18644;M;29;190;90;CAN;2014;Ice Hockey;Gold
18813;F;22;165;61;USA;1994;Short Track Speed Skating;Bronze
18913;F;23;152;48;USA;2014;Figure Skating;Bronze
19225;F;26;168;60;ITA;2002;Alpine Skiing;Gold
19311;M;19;173;63;USA;2010;Short Track Speed Skating;Bronze
19311;M;19;173;63;USA;2010;Short Track Speed Skating;Bronze
19311;M;23;173;63;USA;2014;Short Track Speed Skating;Silver
19403;M;30;175;84;TCH;1984;Ice Hockey;Silver
19411;M;24;176;78;TCH;1964;Ice Hockey;Bronze
19411;M;28;176;78;TCH;1968;Ice Hockey;Silver
19411;M;32;176;78;TCH;1972;Ice Hockey;Bronze
19607;M;22;178;82;TCH;1976;Ice Hockey;Silver
19607;M;30;178;82;TCH;1984;Ice Hockey;Silver
19695;M;23;168;67;CAN;2014;Figure Skating;Silver
19695;M;23;168;67;CAN;2014;Figure Skating;Silver
19863;M;24;172;83;FRA;2014;Freestyle Skiing;Gold
19880;F;23;163;63;CAN;1994;Short Track Speed Skating;Silver
19880;F;27;163;63;CAN;1998;Short Track Speed Skating;Bronze
19880;F;31;163;63;CAN;2002;Short Track Speed Skating;Bronze
19949;F;23;165;62;CAN;2002;Ice Hockey;Gold
19952;F;21;172;68;TCH;1984;Alpine Skiing;Bronze
20106;M;22;185;79;USA;2002;Speed Skating;Bronze
20106;M;26;185;79;USA;2006;Speed Skating;Gold
20106;M;26;185;79;USA;2006;Speed Skating;Silver
20136;M;40;185;86;USA;2002;Ice Hockey;Silver
20181;M;18;176;66;CHN;2014;Short Track Speed Skating;Bronze
20240;F;17;162;52;CHN;1994;Figure Skating;Bronze
20240;F;21;162;52;CHN;1998;Figure Skating;Bronze
20342;M;32;177;78;FRA;2006;Alpine Skiing;Silver
20403;F;21;164;54;RUS;1998;Cross Country Skiing;Gold
20403;F;25;164;54;RUS;2002;Cross Country Skiing;Gold
20403;F;25;164;54;RUS;2002;Cross Country Skiing;Silver
20403;F;25;164;54;RUS;2002;Cross Country Skiing;Bronze
20403;F;29;164;54;RUS;2006;Cross Country Skiing;Silver
20403;F;29;164;54;RUS;2006;Cross Country Skiing;Gold
20410;M;21;182;75;URS;1988;Biathlon;Bronze
20410;M;21;182;75;URS;1988;Biathlon;Gold
20410;M;25;182;75;EUN;1992;Biathlon;Silver
20410;M;27;182;75;RUS;1994;Biathlon;Gold
20410;M;27;182;75;RUS;1994;Biathlon;Silver
20410;M;39;182;75;RUS;2006;Biathlon;Silver
20438;M;25;173;73;RUS;2006;Biathlon;Silver
20438;M;29;173;73;RUS;2010;Biathlon;Bronze
20478;M;27;175;75;RUS;2014;Cross Country Skiing;Bronze
20494;M;22;183;82;URS;1988;Ice Hockey;Gold
20535;F;25;164;60;UZB;1994;Freestyle Skiing;Gold
20551;F;23;169;66;USA;2010;Ice Hockey;Silver
20567;M;26;177;67;URS;1972;Figure Skating;Silver
20933;M;18;183;68;USA;2010;Short Track Speed Skating;Bronze
20995;F;17;165;62;KOR;2002;Short Track Speed Skating;Silver
20995;F;17;165;62;KOR;2002;Short Track Speed Skating;Gold
20995;F;21;165;62;KOR;2006;Short Track Speed Skating;Silver
20995;F;21;165;62;KOR;2006;Short Track Speed Skating;Gold
21045;F;19;162;60;KOR;2002;Short Track Speed Skating;Gold
21248;M;22;185;79;USA;2014;Freestyle Skiing;Gold
21273;M;22;176;80;USA;1960;Ice Hockey;Gold
21275;M;20;180;77;USA;1980;Ice Hockey;Gold
21278;M;28;175;74;USA;1956;Ice Hockey;Silver
21279;M;24;175;68;USA;1960;Ice Hockey;Gold
21293;M;27;165;69;USA;1972;Ice Hockey;Silver
21321;M;22;180;82;USA;1980;Ice Hockey;Gold
21357;F;19;173;67;USA;2002;Ice Hockey;Silver
21357;F;23;173;67;USA;2006;Ice Hockey;Bronze
21357;F;27;173;67;USA;2010;Ice Hockey;Silver
21357;F;31;173;67;USA;2014;Ice Hockey;Silver
21390;M;27;169;65;RUS;2010;Biathlon;Bronze
21734;M;26;191;82;SWE;1972;Speed Skating;Bronze
21814;F;18;163;61;USA;2002;Snowboarding;Gold
21814;F;26;163;61;USA;2010;Snowboarding;Bronze
21814;F;30;163;61;USA;2014;Snowboarding;Bronze
21907;F;25;174;60;FRA;1992;Biathlon;Gold
21907;F;27;174;60;FRA;1994;Biathlon;Bronze
21968;M;23;178;76;USA;1960;Ice Hockey;Gold
21972;M;21;178;79;USA;1956;Ice Hockey;Silver
21972;M;25;178;79;USA;1960;Ice Hockey;Gold
22138;F;20;178;71;NZL;1992;Alpine Skiing;Silver
22154;F;21;154;50;USA;1972;Alpine Skiing;Gold
22270;F;21;157;43;USA;2006;Figure Skating;Silver
22484;M;20;174;80;SUI;1972;Alpine Skiing;Silver
22496;M;23;179;74;SUI;2010;Cross Country Skiing;Gold
22496;M;27;179;74;SUI;2014;Cross Country Skiing;Gold
22496;M;27;179;74;SUI;2014;Cross Country Skiing;Gold
22554;M;21;175;75;CAN;1956;Ice Hockey;Bronze
22598;F;21;165;62;ITA;1992;Alpine Skiing;Gold
22598;F;23;165;62;ITA;1994;Alpine Skiing;Gold
22598;F;27;165;62;ITA;1998;Alpine Skiing;Gold
22598;F;27;165;62;ITA;1998;Alpine Skiing;Silver
22657;F;30;170;51;ITA;2006;Cross Country Skiing;Bronze
22678;M;25;177;79;CAN;1968;Ice Hockey;Bronze
22904;F;28;162;51;GBR;2002;Skeleton;Bronze
22926;F;24;170;57;USA;1984;Alpine Skiing;Silver
23184;F;20;163;55;USA;1972;Alpine Skiing;Bronze
23464;M;22;173;68;CAN;2014;Short Track Speed Skating;Bronze
23500;M;22;183;66;GBR;1980;Figure Skating;Gold
23517;M;26;168;67;FRA;1948;Alpine Skiing;Silver
23517;M;26;168;67;FRA;1948;Alpine Skiing;Bronze
23612;M;25;183;77;USA;1994;Short Track Speed Skating;Silver
23614;F;26;160;59;USA;1998;Ice Hockey;Gold
23615;F;21;157;57;USA;2014;Ice Hockey;Silver
23656;M;22;185;86;USA;1980;Ice Hockey;Gold
23689;M;26;172;68;CAN;1976;Figure Skating;Bronze
23707;F;22;175;68;CAN;2006;Cross Country Skiing;Gold
23781;M;31;185;93;FRA;1998;Alpine Skiing;Gold
23793;M;27;178;70;USA;2014;Short Track Speed Skating;Silver
23797;M;25;181;76;TCH;1976;Ice Hockey;Silver
23930;M;22;180;90;CAN;2010;Ice Hockey;Gold
23930;M;26;180;90;CAN;2014;Ice Hockey;Gold
24082;M;21;180;72;AUT;1988;Nordic Combined;Bronze
24172;M;23;174;89;SUI;1998;Alpine Skiing;Silver
24198;M;23;175;67;SUI;1994;Nordic Combined;Bronze
24385;M;27;175;78;USA;1972;Ice Hockey;Silver
24408;M;26;180;67;GBR;1976;Figure Skating;Gold
24465;F;23;163;60;CAN;1992;Short Track Speed Skating;Gold
24558;F;25;177;70;POL;2014;Speed Skating;Silver
24575;M;30;180;90;GER;1994;Bobsleigh;Gold
24780;M;21;179;83;SWE;1994;Ice Hockey;Gold
24808;F;22;163;54;BUL;1998;Biathlon;Gold
24834;F;22;170;52;NOR;1972;Cross Country Skiing;Bronze
24842;M;23;180;86;CAN;1992;Ice Hockey;Silver
24859;F;29;165;60;SWE;2006;Cross Country Skiing;Gold
24888;F;23;179;65;NOR;1988;Cross Country Skiing;Silver
24921;F;29;168;61;CAN;1992;Short Track Speed Skating;Gold
24921;F;31;168;61;CAN;1994;Short Track Speed Skating;Silver
24922;M;23;168;64;CAN;1992;Short Track Speed Skating;Silver
24923;M;25;169;67;CAN;1992;Short Track Speed Skating;Silver
24945;M;26;172;84;ITA;1972;Bobsleigh;Silver
25253;M;24;179;84;URS;1984;Luge;Silver
25262;F;27;168;56;RUS;1998;Cross Country Skiing;Gold
25262;F;27;168;56;RUS;1998;Cross Country Skiing;Silver
25262;F;27;168;56;RUS;1998;Cross Country Skiing;Gold
25275;M;25;185;82;CAN;2006;Speed Skating;Silver
25282;M;26;184;75;FRG;1968;Figure Skating;Bronze
25283;M;22;180;77;GDR;1976;Ski Jumping;Silver
25330;F;22;163;71;CAN;2014;Ice Hockey;Gold
25358;F;46;168;61;CAN;2010;Curling;Silver
25399;M;22;183;79;FRA;2006;Cross Country Skiing;Silver
25419;F;18;160;65;USA;2002;Ice Hockey;Silver
25419;F;22;160;65;USA;2006;Ice Hockey;Bronze
25419;F;26;160;65;USA;2010;Ice Hockey;Silver
25444;M;20;170;68;BLR;1998;Freestyle Skiing;Bronze
25444;M;28;170;68;BLR;2006;Freestyle Skiing;Silver
25484;M;23;180;86;RUS;2002;Ice Hockey;Bronze
25487;M;22;178;82;SUI;1968;Alpine Skiing;Bronze
25537;M;38;183;68;NOR;2002;Curling;Gold
25551;M;21;178;72;GBR;1936;Ice Hockey;Gold
25713;F;23;160;49;USA;2010;Figure Skating;Silver
25713;F;27;160;49;USA;2014;Figure Skating;Gold
25713;F;27;160;49;USA;2014;Figure Skating;Bronze
25723;M;23;188;86;USA;2006;Speed Skating;Gold
25723;M;23;188;86;USA;2006;Speed Skating;Silver
25723;M;27;188;86;USA;2010;Speed Skating;Gold
25723;M;27;188;86;USA;2010;Speed Skating;Silver
25759;M;24;182;69;URS;1964;Ice Hockey;Gold
25759;M;28;182;69;URS;1968;Ice Hockey;Gold
25759;M;32;182;69;URS;1972;Ice Hockey;Gold
25760;M;24;183;83;EUN;1992;Ice Hockey;Gold
25802;M;27;170;68;USA;2006;Freestyle Skiing;Bronze
26200;M;21;181;82;NED;1998;Speed Skating;Silver
26200;M;29;181;82;NED;2006;Speed Skating;Gold
26200;M;33;181;82;NED;2010;Speed Skating;Bronze
26200;M;37;181;82;NED;2014;Speed Skating;Bronze
26346;M;21;176;82;FRA;2006;Snowboarding;Bronze
26348;F;20;165;57;NED;1976;Figure Skating;Silver
26529;M;26;176;82;ITA;1968;Bobsleigh;Gold
26529;M;26;176;82;ITA;1968;Bobsleigh;Gold
26807;M;37;170;66;ITA;1988;Cross Country Skiing;Silver
26807;M;41;170;66;ITA;1992;Cross Country Skiing;Silver
26807;M;43;170;66;ITA;1994;Cross Country Skiing;Gold
26811;M;28;173;79;ITA;1972;Bobsleigh;Silver
26823;M;26;183;89;USA;2002;Ice Hockey;Silver
26839;M;25;180;73;GBR;1984;Figure Skating;Gold
26839;M;35;180;73;GBR;1994;Figure Skating;Bronze
26870;M;22;181;72;YUG;1988;Ski Jumping;Bronze
26870;M;22;181;72;YUG;1988;Ski Jumping;Silver
26874;F;17;156;48;FRA;1972;Alpine Skiing;Silver
26874;F;21;156;48;FRA;1976;Alpine Skiing;Bronze
26876;F;23;165;55;GDR;1976;Cross Country Skiing;Bronze
26923;F;22;163;67;USA;2014;Ice Hockey;Silver
26931;M;18;186;73;GDR;1980;Ski Jumping;Silver
26939;F;20;178;59;USA;1998;Ice Hockey;Gold
26939;F;24;178;59;USA;2002;Ice Hockey;Silver
26979;M;32;184;89;SUI;2010;Alpine Skiing;Gold
26993;M;24;174;63;FRA;2002;Biathlon;Bronze
26993;M;28;174;63;FRA;2006;Biathlon;Gold
26993;M;28;174;63;FRA;2006;Biathlon;Bronze
27049;M;27;185;86;USA;2014;Snowboarding;Bronze
27442;M;34;185;95;RUS;2006;Luge;Silver
27442;M;42;185;95;RUS;2014;Luge;Silver
27442;M;42;185;95;RUS;2014;Luge;Silver
27456;M;23;182;77;RUS;2006;Cross Country Skiing;Silver
27456;M;23;182;77;RUS;2006;Cross Country Skiing;Gold
27500;F;23;178;84;FRG;1976;Luge;Bronze
27504;M;29;178;66;USA;2010;Nordic Combined;Gold
27504;M;29;178;66;USA;2010;Nordic Combined;Silver
27558;M;29;189;97;FRA;2006;Alpine Skiing;Gold
27609;M;22;189;100;RUS;2014;Luge;Silver
27745;F;24;165;56;USA;2010;Short Track Speed Skating;Bronze
27980;M;28;185;74;URS;1988;Cross Country Skiing;Gold
27980;M;28;185;74;URS;1988;Cross Country Skiing;Silver
28062;M;29;174;67;ITA;2002;Cross Country Skiing;Silver
28062;M;33;174;67;ITA;2006;Cross Country Skiing;Gold
28062;M;33;174;67;ITA;2006;Cross Country Skiing;Gold
28063;F;29;164;55;ITA;1992;Cross Country Skiing;Bronze
28063;F;31;164;55;ITA;1994;Cross Country Skiing;Silver
28063;F;31;164;55;ITA;1994;Cross Country Skiing;Gold
28063;F;31;164;55;ITA;1994;Cross Country Skiing;Gold
28063;F;31;164;55;ITA;1994;Cross Country Skiing;Silver
28063;F;31;164;55;ITA;1994;Cross Country Skiing;Bronze
28063;F;35;164;55;ITA;1998;Cross Country Skiing;Bronze
28395;M;22;179;76;NOR;1976;Speed Skating;Silver
28397;F;31;168;63;CAN;1998;Ice Hockey;Silver
28464;M;21;172;60;AUT;2014;Ski Jumping;Silver
28517;F;18;169;54;NED;1960;Figure Skating;Silver
28517;F;21;169;54;NED;1964;Figure Skating;Gold
28648;M;24;177;77;CAN;1968;Ice Hockey;Bronze
28700;F;20;164;57;CAN;2002;Freestyle Skiing;Bronze
28751;F;21;163;57;GER;1992;Biathlon;Silver
28751;F;23;163;57;GER;1994;Biathlon;Bronze
28751;F;23;163;57;GER;1994;Biathlon;Silver
28751;F;27;163;57;GER;1998;Biathlon;Silver
28751;F;27;163;57;GER;1998;Biathlon;Bronze
28751;F;27;163;57;GER;1998;Biathlon;Gold
28751;F;31;163;57;GER;2002;Biathlon;Silver
28751;F;31;163;57;GER;2002;Biathlon;Gold
28751;F;35;163;57;GER;2006;Biathlon;Bronze
28754;M;27;169;64;USA;1960;Speed Skating;Silver
28798;M;23;177;73;TCH;1960;Figure Skating;Silver
28833;M;28;178;83;GBR;1964;Bobsleigh;Gold
28902;M;24;183;82;EUN;1992;Figure Skating;Gold
28902;M;26;183;82;RUS;1994;Figure Skating;Silver
28902;M;30;183;82;RUS;1998;Figure Skating;Gold
29116;F;19;165;64;USA;1992;Short Track Speed Skating;Silver
29146;M;26;172;78;TCH;1964;Ice Hockey;Bronze
29296;F;25;173;56;RUS;2010;Figure Skating;Bronze
29305;F;23;168;58;BLR;2010;Biathlon;Bronze
29305;F;27;168;58;BLR;2014;Biathlon;Gold
29305;F;27;168;58;BLR;2014;Biathlon;Gold
29305;F;27;168;58;BLR;2014;Biathlon;Gold
29315;M;29;184;74;ITA;2006;Speed Skating;Gold
29456;M;29;192;98;CZE;1998;Ice Hockey;Gold
29485;F;24;172;72;AUT;1998;Alpine Skiing;Silver
29485;F;32;172;72;AUT;2006;Alpine Skiing;Gold
29485;F;32;172;72;AUT;2006;Alpine Skiing;Gold
29493;F;23;168;55;FRA;2010;Biathlon;Bronze
29493;F;23;168;55;FRA;2010;Biathlon;Silver
29535;M;29;193;96;RUS;2006;Speed Skating;Silver
29669;M;23;175;84;USA;1956;Ice Hockey;Silver
29671;M;20;185;92;CAN;2010;Ice Hockey;Gold
29671;M;24;185;92;CAN;2014;Ice Hockey;Gold
29694;M;28;180;86;CAN;1960;Ice Hockey;Silver
29764;F;18;164;60;SLO;1994;Alpine Skiing;Bronze
29857;M;27;170;61;RUS;1994;Biathlon;Silver
29857;M;31;170;61;RUS;1998;Biathlon;Bronze
29972;M;29;193;108;LAT;2014;Bobsleigh;Silver
30008;F;21;171;71;AUT;1972;Alpine Skiing;Bronze
30018;F;24;165;70;USA;2006;Ice Hockey;Bronze
30069;M;25;172;70;CAN;1998;Short Track Speed Skating;Gold
30070;F;20;167;60;CAN;2002;Short Track Speed Skating;Bronze
30070;F;32;167;60;CAN;2014;Short Track Speed Skating;Silver
30071;F;24;168;63;CAN;1998;Ice Hockey;Silver
30103;M;26;185;85;URS;1984;Ice Hockey;Gold
30122;M;25;171;63;GBR;2014;Curling;Silver
30129;M;25;178;86;USA;2002;Ice Hockey;Silver
30129;M;33;178;86;USA;2010;Ice Hockey;Silver
30131;M;27;170;75;USA;1924;Ice Hockey;Silver
30337;M;23;180;91;CAN;2014;Ice Hockey;Gold
30340;F;28;168;55;FRA;1992;Figure Skating;Silver
30341;M;30;175;70;FRA;1992;Figure Skating;Silver
30384;F;19;168;58;USA;2010;Short Track Speed Skating;Bronze
30392;M;20;180;84;URS;1984;Luge;Bronze
30406;M;27;170;77;SWE;1994;Ice Hockey;Gold
30435;M;22;184;66;GER;1994;Ski Jumping;Gold
30453;F;22;165;61;CAN;2014;Freestyle Skiing;Silver
30454;F;19;164;54;CAN;2014;Freestyle Skiing;Gold
30475;F;22;178;73;USA;2010;Ice Hockey;Silver
30475;F;26;178;73;USA;2014;Ice Hockey;Silver
30491;F;28;148;48;CAN;2014;Figure Skating;Silver
30509;F;26;168;60;AUT;2014;Snowboarding;Gold
30526;M;25;178;75;LAT;2010;Skeleton;Silver
30526;M;29;178;75;LAT;2014;Skeleton;Silver
30649;M;29;190;91;USA;2002;Ice Hockey;Silver
30651;F;21;172;64;FRG;1968;Luge;Bronze
30695;F;25;157;51;USA;1998;Snowboarding;Bronze
30699;F;23;173;66;USA;1998;Ice Hockey;Gold
30699;F;27;173;66;USA;2002;Ice Hockey;Silver
30699;F;31;173;66;USA;2006;Ice Hockey;Bronze
30765;F;25;173;75;CAN;1998;Ice Hockey;Silver
30765;F;29;173;75;CAN;2002;Ice Hockey;Gold
30842;M;21;176;85;AUT;1964;Bobsleigh;Silver
30842;M;25;176;85;AUT;1968;Bobsleigh;Silver
30891;M;26;175;65;FRA;1994;Biathlon;Bronze
30948;M;30;178;71;FRA;2014;Cross Country Skiing;Bronze
30998;M;24;178;89;TCH;1976;Ice Hockey;Silver
31033;F;22;173;60;NOR;1988;Cross Country Skiing;Silver
31033;F;26;173;60;NOR;1992;Cross Country Skiing;Silver
31033;F;28;173;60;NOR;1994;Cross Country Skiing;Silver
31127;F;23;166;66;UKR;2014;Biathlon;Gold
31156;M;21;178;86;TCH;1964;Ice Hockey;Bronze
31156;M;25;178;86;TCH;1968;Ice Hockey;Silver
31156;M;29;178;86;TCH;1972;Ice Hockey;Bronze
31236;M;28;180;85;AUT;1998;Alpine Skiing;Silver
31236;M;32;180;85;AUT;2002;Alpine Skiing;Bronze
31236;M;32;180;85;AUT;2002;Alpine Skiing;Silver
31236;M;32;180;85;AUT;2002;Alpine Skiing;Gold
31253;M;27;183;82;TCH;1976;Ice Hockey;Silver
31279;F;30;164;69;SUI;2002;Curling;Silver
31342;F;23;163;59;NOR;2014;Biathlon;Gold
31342;F;23;163;59;NOR;2014;Biathlon;Bronze
31342;F;23;163;59;NOR;2014;Biathlon;Bronze
31377;M;24;185;72;GER;2010;Nordic Combined;Bronze
31383;F;24;171;62;AUT;1994;Alpine Skiing;Silver
31387;M;25;180;78;AUT;1968;Bobsleigh;Silver
31391;M;26;186;79;AUT;2010;Biathlon;Silver
31391;M;30;186;79;AUT;2014;Biathlon;Bronze
31411;M;28;171;80;SWE;2014;Curling;Bronze
31419;M;27;191;98;SWE;2014;Ice Hockey;Silver
31457;F;26;178;67;SWE;2002;Ice Hockey;Bronze
31457;F;30;178;67;SWE;2006;Ice Hockey;Silver
31561;M;27;185;90;GER;1992;Bobsleigh;Bronze
31592;F;18;157;54;SUI;2014;Ice Hockey;Bronze
31595;M;33;179;89;SUI;2002;Curling;Bronze
31595;M;41;179;89;SUI;2010;Curling;Bronze
31657;M;22;181;95;GDR;1972;Luge;Silver
31659;F;15;165;58;GDR;1976;Speed Skating;Silver
31659;F;23;165;58;GDR;1984;Speed Skating;Silver
31659;F;23;165;58;GDR;1984;Speed Skating;Silver
31659;F;23;165;58;GDR;1984;Speed Skating;Gold
31659;F;27;165;58;GDR;1988;Speed Skating;Bronze
31659;F;27;165;58;GDR;1988;Speed Skating;Silver
31659;F;27;165;58;GDR;1988;Speed Skating;Silver
31711;M;22;174;60;NOR;1988;Ski Jumping;Bronze
31778;M;28;180;81;CAN;1992;Figure Skating;Bronze
31778;M;30;180;81;CAN;1994;Figure Skating;Bronze
31847;M;20;179;73;SWE;1984;Ice Hockey;Bronze
31848;M;25;183;85;SWE;1984;Ice Hockey;Bronze
31848;M;29;183;85;SWE;1988;Ice Hockey;Bronze
31863;M;22;188;86;SWE;2014;Ice Hockey;Silver
31864;M;25;184;90;URS;1984;Bobsleigh;Bronze
32216;M;27;183;83;SWE;1988;Ice Hockey;Bronze
32219;M;21;189;85;NOR;1992;Nordic Combined;Silver
32253;F;22;177;66;SWE;2002;Ice Hockey;Bronze
32253;F;26;177;66;SWE;2006;Ice Hockey;Silver
32272;M;29;185;88;CZE;2006;Ice Hockey;Bronze
32277;F;16;167;68;SWE;2006;Ice Hockey;Silver
32310;M;28;183;79;NOR;1968;Cross Country Skiing;Gold
32310;M;28;183;79;NOR;1968;Cross Country Skiing;Gold
32389;M;30;185;82;CAN;2006;Speed Skating;Silver
32418;M;24;182;74;SWE;2002;Cross Country Skiing;Bronze
32422;M;28;180;70.5;FIN;1992;Biathlon;Bronze
32423;M;31;187;89;FIN;1988;Ice Hockey;Silver
32475;M;25;189;93;GER;1994;Bobsleigh;Bronze
32475;M;33;189;93;GER;2002;Bobsleigh;Gold
32557;F;20;163;56;GER;1964;Luge;Gold
32646;M;29;180;75;NOR;1984;Speed Skating;Bronze
32695;F;22;175;78;USA;2006;Ice Hockey;Bronze
32695;F;26;175;78;USA;2010;Ice Hockey;Silver
32700;F;18;180;72;GDR;1980;Speed Skating;Gold
32700;F;22;180;72;GDR;1984;Speed Skating;Silver
32700;F;22;180;72;GDR;1984;Speed Skating;Gold
